Id,Predicted
5017,italian
5018,chinese
5019,american (traditional)
5020,american (traditional)
5021,american (traditional)
5022,american (traditional)
5023,italian
5024,american (traditional)
5025,mexican
5026,japanese
5027,mexican
5028,mexican
5029,american (traditional)
5030,chinese
5031,chinese
5032,american (traditional)
5033,chinese
5034,italian
5035,mexican
5036,chinese
5037,italian
5038,american (traditional)
5039,american (traditional)
5040,italian
5041,mexican
5042,chinese
5043,chinese
5044,american (traditional)
5045,italian
5046,mexican
5047,chinese
5048,american (traditional)
5049,chinese
5050,chinese
5051,chinese
5052,american (traditional)
5053,american (traditional)
5054,chinese
5055,mexican
5056,chinese
5057,mexican
5058,american (traditional)
5059,italian
5060,chinese
5061,american (traditional)
5062,american (traditional)
5063,mexican
5064,mexican
5065,mexican
5066,american (traditional)
5067,chinese
5068,american (traditional)
5069,italian
5070,american (traditional)
5071,mexican
5072,american (traditional)
5073,american (traditional)
5074,chinese
5075,mexican
5076,chinese
5077,chinese
5078,japanese
5079,japanese
5080,chinese
5081,chinese
5082,chinese
5083,american (traditional)
5084,italian
5085,mexican
5086,american (traditional)
5087,mexican
5088,chinese
5089,american (traditional)
5090,american (traditional)
5091,chinese
5092,american (traditional)
5093,chinese
5094,japanese
5095,american (traditional)
5096,italian
5097,chinese
5098,mexican
5099,chinese
5100,american (traditional)
5101,italian
5102,chinese
5103,italian
5104,american (traditional)
5105,italian
5106,italian
5107,american (traditional)
5108,american (traditional)
5109,mexican
5110,italian
5111,mexican
5112,american (traditional)
5113,italian
5114,american (traditional)
5115,chinese
5116,american (traditional)
5117,italian
5118,chinese
5119,american (traditional)
5120,japanese
5121,american (traditional)
5122,chinese
5123,italian
5124,mexican
5125,mexican
5126,italian
5127,italian
5128,italian
5129,american (traditional)
5130,chinese
5131,american (traditional)
5132,american (traditional)
5133,american (traditional)
5134,american (traditional)
5135,chinese
5136,chinese
5137,mediterranean
5138,mexican
5139,american (traditional)
5140,mexican
5141,american (traditional)
5142,chinese
5143,chinese
5144,mexican
5145,mexican
5146,american (traditional)
5147,italian
5148,chinese
5149,american (traditional)
5150,italian
5151,italian
5152,japanese
5153,chinese
5154,american (traditional)
5155,chinese
5156,japanese
5157,chinese
5158,american (traditional)
5159,american (traditional)
5160,chinese
5161,american (traditional)
5162,mexican
5163,chinese
5164,chinese
5165,mexican
5166,american (traditional)
5167,american (traditional)
5168,italian
5169,american (traditional)
5170,american (traditional)
5171,chinese
5172,american (traditional)
5173,italian
5174,american (traditional)
5175,italian
5176,american (traditional)
5177,american (traditional)
5178,chinese
5179,mexican
5180,american (traditional)
5181,american (traditional)
5182,american (traditional)
5183,italian
5184,american (traditional)
5185,mexican
5186,american (traditional)
5187,mexican
5188,american (traditional)
5189,mexican
5190,american (traditional)
5191,japanese
5192,american (traditional)
5193,italian
5194,chinese
5195,mexican
5196,mexican
5197,american (traditional)
5198,italian
5199,mexican
5200,mexican
5201,italian
5202,mexican
5203,mediterranean
5204,chinese
5205,chinese
5206,canadian (new)
5207,american (traditional)
5208,american (traditional)
5209,japanese
5210,chinese
5211,italian
5212,chinese
5213,chinese
5214,italian
5215,italian
5216,american (traditional)
5217,mexican
5218,american (traditional)
5219,italian
5220,american (traditional)
5221,american (traditional)
5222,american (traditional)
5223,chinese
5224,chinese
5225,american (traditional)
5226,mexican
5227,american (traditional)
5228,japanese
5229,italian
5230,american (traditional)
5231,mexican
5232,mexican
5233,italian
5234,american (traditional)
5235,italian
5236,american (traditional)
5237,american (traditional)
5238,american (traditional)
5239,italian
5240,chinese
5241,italian
5242,american (traditional)
5243,american (traditional)
5244,chinese
5245,chinese
5246,american (traditional)
5247,american (traditional)
5248,mexican
5249,mexican
5250,italian
5251,italian
5252,chinese
5253,mexican
5254,american (traditional)
5255,american (traditional)
5256,american (traditional)
5257,american (traditional)
5258,italian
5259,chinese
5260,american (traditional)
5261,american (traditional)
5262,italian
5263,mexican
5264,chinese
5265,italian
5266,american (traditional)
5267,american (traditional)
5268,italian
5269,italian
5270,chinese
5271,american (new)
5272,mexican
5273,italian
5274,mediterranean
5275,american (traditional)
5276,mexican
5277,mexican
5278,american (traditional)
5279,italian
5280,american (traditional)
5281,mexican
5282,japanese
5283,mexican
5284,japanese
5285,chinese
5286,american (traditional)
5287,mexican
5288,japanese
5289,american (traditional)
5290,american (traditional)
5291,american (traditional)
5292,chinese
5293,american (traditional)
5294,italian
5295,mexican
5296,chinese
5297,chinese
5298,italian
5299,american (traditional)
5300,italian
5301,mexican
5302,american (traditional)
5303,american (traditional)
5304,chinese
5305,american (traditional)
5306,chinese
5307,japanese
5308,italian
5309,american (traditional)
5310,mexican
5311,chinese
5312,mexican
5313,italian
5314,american (traditional)
5315,italian
5316,italian
5317,american (traditional)
5318,japanese
5319,mexican
5320,american (traditional)
5321,italian
5322,italian
5323,american (traditional)
5324,italian
5325,italian
5326,italian
5327,mexican
5328,american (traditional)
5329,italian
5330,american (traditional)
5331,american (traditional)
5332,mexican
5333,italian
5334,chinese
5335,american (traditional)
5336,italian
5337,american (traditional)
5338,chinese
5339,italian
5340,american (traditional)
5341,american (traditional)
5342,italian
5343,mexican
5344,american (traditional)
5345,japanese
5346,japanese
5347,mexican
5348,american (traditional)
5349,chinese
5350,chinese
5351,italian
5352,american (traditional)
5353,mexican
5354,italian
5355,japanese
5356,chinese
5357,chinese
5358,american (traditional)
5359,mediterranean
5360,italian
5361,american (traditional)
5362,italian
5363,mexican
5364,japanese
5365,american (traditional)
5366,japanese
5367,mexican
5368,japanese
5369,american (traditional)
5370,chinese
5371,italian
5372,chinese
5373,american (traditional)
5374,american (traditional)
5375,italian
5376,american (traditional)
5377,chinese
5378,mexican
5379,american (traditional)
5380,american (traditional)
5381,italian
5382,chinese
5383,chinese
5384,italian
5385,american (traditional)
5386,italian
5387,american (traditional)
5388,american (new)
5389,italian
5390,japanese
5391,japanese
5392,chinese
5393,american (traditional)
5394,american (traditional)
5395,italian
5396,mediterranean
5397,american (traditional)
5398,american (traditional)
5399,mediterranean
5400,american (traditional)
5401,japanese
5402,american (traditional)
5403,chinese
5404,italian
5405,chinese
5406,mexican
5407,japanese
5408,chinese
5409,chinese
5410,american (traditional)
5411,american (traditional)
5412,italian
5413,mexican
5414,american (traditional)
5415,italian
5416,chinese
5417,italian
5418,italian
5419,italian
5420,chinese
5421,american (traditional)
5422,japanese
5423,american (traditional)
5424,chinese
5425,american (traditional)
5426,italian
5427,mexican
5428,american (traditional)
5429,american (traditional)
5430,japanese
5431,american (traditional)
5432,mexican
5433,mexican
5434,american (traditional)
5435,american (traditional)
5436,chinese
5437,american (traditional)
5438,american (traditional)
5439,italian
5440,italian
5441,mexican
5442,american (traditional)
5443,chinese
5444,chinese
5445,american (traditional)
5446,chinese
5447,american (traditional)
5448,chinese
5449,mexican
5450,american (traditional)
5451,italian
5452,italian
5453,american (traditional)
5454,american (traditional)
5455,american (traditional)
5456,chinese
5457,italian
5458,italian
5459,chinese
5460,american (traditional)
5461,mexican
5462,american (traditional)
5463,mexican
5464,chinese
5465,american (traditional)
5466,american (traditional)
5467,american (traditional)
5468,american (traditional)
5469,italian
5470,mexican
5471,american (traditional)
5472,american (traditional)
5473,italian
5474,mediterranean
5475,italian
5476,mexican
5477,chinese
5478,mexican
5479,chinese
5480,american (traditional)
5481,chinese
5482,italian
5483,american (traditional)
5484,american (traditional)
5485,italian
5486,italian
5487,american (traditional)
5488,chinese
5489,italian
5490,chinese
5491,mexican
5492,american (traditional)
5493,chinese
5494,american (traditional)
5495,italian
5496,mexican
5497,mexican
5498,japanese
5499,mexican
5500,american (traditional)
5501,chinese
5502,american (traditional)
5503,american (traditional)
5504,mexican
5505,chinese
5506,chinese
5507,italian
5508,mediterranean
5509,american (traditional)
5510,italian
5511,american (traditional)
5512,italian
5513,chinese
5514,american (traditional)
5515,american (traditional)
5516,american (traditional)
5517,mexican
5518,american (traditional)
5519,italian
5520,american (traditional)
5521,chinese
5522,italian
5523,japanese
5524,chinese
5525,chinese
5526,chinese
5527,american (traditional)
5528,american (traditional)
5529,chinese
5530,italian
5531,italian
5532,american (traditional)
5533,american (traditional)
5534,chinese
5535,italian
5536,italian
5537,italian
5538,american (traditional)
5539,american (traditional)
5540,american (traditional)
5541,japanese
5542,chinese
5543,chinese
5544,mexican
5545,italian
5546,american (traditional)
5547,italian
5548,italian
5549,mexican
5550,american (traditional)
5551,italian
5552,chinese
5553,mexican
5554,american (traditional)
5555,mexican
5556,italian
5557,american (traditional)
5558,american (traditional)
5559,italian
5560,chinese
5561,italian
5562,american (traditional)
5563,italian
5564,mexican
5565,mexican
5566,mexican
5567,mexican
5568,mexican
5569,american (traditional)
5570,chinese
5571,italian
5572,american (traditional)
5573,american (traditional)
5574,mexican
5575,american (traditional)
5576,mexican
5577,chinese
5578,japanese
5579,chinese
5580,american (traditional)
5581,american (traditional)
5582,japanese
5583,italian
5584,mexican
5585,american (traditional)
5586,american (traditional)
5587,american (traditional)
5588,chinese
5589,american (traditional)
5590,mexican
5591,american (traditional)
5592,japanese
5593,chinese
5594,italian
5595,american (traditional)
5596,japanese
5597,american (traditional)
5598,mexican
5599,american (traditional)
5600,american (traditional)
5601,italian
5602,italian
5603,american (traditional)
5604,italian
5605,mexican
5606,japanese
5607,american (traditional)
5608,mexican
5609,american (traditional)
5610,mexican
5611,american (traditional)
5612,american (traditional)
5613,american (traditional)
5614,italian
5615,japanese
5616,american (traditional)
5617,italian
5618,american (traditional)
5619,american (traditional)
5620,american (traditional)
5621,japanese
5622,american (traditional)
5623,italian
5624,mexican
5625,italian
5626,italian
5627,mexican
5628,american (traditional)
5629,american (traditional)
5630,chinese
5631,american (traditional)
5632,mexican
5633,american (traditional)
5634,mexican
5635,american (traditional)
5636,chinese
5637,italian
5638,mexican
5639,american (traditional)
5640,american (traditional)
5641,american (traditional)
5642,american (traditional)
5643,japanese
5644,american (traditional)
5645,american (traditional)
5646,american (traditional)
5647,american (traditional)
5648,japanese
5649,japanese
5650,italian
5651,chinese
5652,italian
5653,canadian (new)
5654,mexican
5655,chinese
5656,american (traditional)
5657,chinese
5658,italian
5659,mexican
5660,american (traditional)
5661,italian
5662,mexican
5663,italian
5664,american (traditional)
5665,chinese
5666,american (traditional)
5667,american (traditional)
5668,italian
5669,american (traditional)
5670,american (new)
5671,chinese
5672,chinese
5673,chinese
5674,italian
5675,american (traditional)
5676,chinese
5677,american (traditional)
5678,chinese
5679,american (traditional)
5680,american (traditional)
5681,mexican
5682,italian
5683,american (traditional)
5684,american (traditional)
5685,mexican
5686,italian
5687,chinese
5688,italian
5689,mexican
5690,chinese
5691,japanese
5692,japanese
5693,mexican
5694,american (traditional)
5695,chinese
5696,mexican
5697,american (traditional)
5698,chinese
5699,canadian (new)
5700,american (traditional)
5701,japanese
5702,japanese
5703,american (traditional)
5704,italian
5705,chinese
5706,mexican
5707,american (traditional)
5708,american (traditional)
5709,american (traditional)
5710,american (traditional)
5711,chinese
5712,chinese
5713,mexican
5714,american (traditional)
5715,italian
5716,mexican
5717,mexican
5718,american (traditional)
5719,italian
5720,italian
5721,mexican
5722,american (traditional)
5723,american (traditional)
5724,italian
5725,american (traditional)
5726,italian
5727,american (traditional)
5728,italian
5729,american (traditional)
5730,american (traditional)
5731,american (traditional)
5732,chinese
5733,chinese
5734,mediterranean
5735,italian
5736,american (traditional)
5737,chinese
5738,american (traditional)
5739,chinese
5740,italian
5741,mexican
5742,chinese
5743,chinese
5744,american (traditional)
5745,italian
5746,american (traditional)
5747,chinese
5748,american (traditional)
5749,italian
5750,chinese
5751,japanese
5752,japanese
5753,mexican
5754,mexican
5755,american (traditional)
5756,mexican
5757,italian
5758,italian
5759,american (traditional)
5760,italian
5761,american (traditional)
5762,italian
5763,italian
5764,italian
5765,mexican
5766,mexican
5767,american (traditional)
5768,italian
5769,italian
5770,chinese
5771,italian
5772,american (traditional)
5773,mexican
5774,chinese
5775,mexican
5776,american (traditional)
5777,italian
5778,american (traditional)
5779,american (traditional)
5780,mexican
5781,chinese
5782,mexican
5783,american (traditional)
5784,american (traditional)
5785,american (traditional)
5786,italian
5787,american (traditional)
5788,american (traditional)
5789,american (traditional)
5790,chinese
5791,mexican
5792,american (traditional)
5793,italian
5794,mexican
5795,mexican
5796,chinese
5797,american (traditional)
5798,italian
5799,italian
5800,american (traditional)
5801,mexican
5802,chinese
5803,american (traditional)
5804,chinese
5805,mexican
5806,mexican
5807,italian
5808,mexican
5809,mediterranean
5810,italian
5811,italian
5812,japanese
5813,american (traditional)
5814,mexican
5815,chinese
5816,american (traditional)
5817,mexican
5818,mexican
5819,italian
5820,american (traditional)
5821,italian
5822,chinese
5823,american (traditional)
5824,mexican
5825,american (traditional)
5826,italian
5827,american (traditional)
5828,american (traditional)
5829,american (traditional)
5830,japanese
5831,mexican
5832,american (traditional)
5833,japanese
5834,italian
5835,american (traditional)
5836,italian
5837,american (traditional)
5838,american (traditional)
5839,mexican
5840,american (traditional)
5841,italian
5842,italian
5843,chinese
5844,italian
5845,american (traditional)
5846,american (traditional)
5847,chinese
5848,mexican
5849,chinese
5850,mexican
5851,mexican
5852,american (traditional)
5853,american (traditional)
5854,chinese
5855,italian
5856,american (traditional)
5857,mexican
5858,american (traditional)
5859,american (traditional)
5860,american (traditional)
5861,american (traditional)
5862,chinese
5863,american (traditional)
5864,american (traditional)
5865,chinese
5866,canadian (new)
5867,chinese
5868,chinese
5869,mexican
5870,italian
5871,italian
5872,american (traditional)
5873,italian
5874,chinese
5875,chinese
5876,american (traditional)
5877,chinese
5878,chinese
5879,mexican
5880,italian
5881,american (traditional)
5882,american (traditional)
5883,american (traditional)
5884,mexican
5885,mexican
5886,italian
5887,chinese
5888,japanese
5889,mexican
5890,american (traditional)
5891,japanese
5892,japanese
5893,chinese
5894,italian
5895,italian
5896,mexican
5897,japanese
5898,mexican
5899,american (traditional)
5900,mexican
5901,american (traditional)
5902,mexican
5903,mexican
5904,italian
5905,mexican
5906,american (traditional)
5907,american (traditional)
5908,american (traditional)
5909,american (traditional)
5910,japanese
5911,mexican
5912,japanese
5913,japanese
5914,american (traditional)
5915,american (traditional)
5916,japanese
5917,chinese
5918,italian
5919,mexican
5920,mexican
5921,italian
5922,italian
5923,american (traditional)
5924,japanese
5925,italian
5926,mexican
5927,chinese
5928,mexican
5929,mexican
5930,mexican
5931,mexican
5932,mexican
5933,mexican
5934,chinese
5935,mexican
5936,chinese
5937,chinese
5938,chinese
5939,mexican
5940,american (traditional)
5941,italian
5942,mexican
5943,mexican
5944,chinese
5945,mexican
5946,japanese
5947,italian
5948,mexican
5949,american (new)
5950,mexican
5951,mexican
5952,mexican
5953,american (traditional)
5954,mexican
5955,mexican
5956,mexican
5957,italian
5958,mexican
5959,italian
5960,italian
5961,chinese
5962,american (traditional)
5963,chinese
5964,american (traditional)
5965,american (traditional)
5966,italian
5967,japanese
5968,american (traditional)
5969,american (traditional)
5970,american (traditional)
5971,japanese
5972,chinese
5973,american (traditional)
5974,american (traditional)
5975,chinese
5976,american (traditional)
5977,american (traditional)
5978,japanese
5979,american (traditional)
5980,italian
5981,mexican
5982,italian
5983,mexican
5984,mexican
5985,chinese
5986,american (traditional)
5987,american (traditional)
5988,japanese
5989,italian
5990,american (traditional)
5991,american (traditional)
5992,mexican
5993,italian
5994,american (traditional)
5995,american (traditional)
5996,american (traditional)
5997,italian
5998,chinese
5999,chinese
6000,mexican
6001,american (traditional)
6002,mexican
6003,mexican
6004,american (traditional)
6005,mexican
6006,american (traditional)
6007,mexican
6008,italian
6009,mexican
6010,italian
6011,chinese
6012,mexican
6013,american (traditional)
6014,italian
6015,mexican
6016,american (traditional)
6017,american (traditional)
6018,mexican
6019,american (traditional)
6020,mexican
6021,chinese
6022,mexican
6023,american (traditional)
6024,chinese
6025,american (traditional)
6026,italian
6027,mexican
6028,chinese
6029,american (traditional)
6030,american (traditional)
6031,chinese
6032,american (traditional)
6033,american (traditional)
6034,mexican
6035,italian
6036,italian
6037,mexican
6038,american (traditional)
6039,mexican
6040,italian
6041,mexican
6042,italian
6043,japanese
6044,american (traditional)
6045,italian
6046,italian
6047,chinese
6048,chinese
6049,chinese
6050,italian
6051,chinese
6052,italian
6053,chinese
6054,mexican
6055,italian
6056,american (traditional)
6057,mexican
6058,mexican
6059,japanese
6060,american (new)
6061,chinese
6062,chinese
6063,mediterranean
6064,american (traditional)
6065,chinese
6066,chinese
6067,mexican
6068,italian
6069,chinese
6070,italian
6071,italian
6072,american (traditional)
6073,american (traditional)
6074,italian
6075,italian
6076,american (traditional)
6077,japanese
6078,american (traditional)
6079,american (traditional)
6080,american (traditional)
6081,american (traditional)
6082,mediterranean
6083,american (traditional)
6084,mexican
6085,chinese
6086,american (traditional)
6087,american (traditional)
6088,mexican
6089,american (traditional)
6090,american (traditional)
6091,american (traditional)
6092,mexican
6093,mexican
6094,mexican
6095,chinese
6096,italian
6097,chinese
6098,italian
6099,american (traditional)
6100,italian
6101,american (traditional)
6102,american (traditional)
6103,italian
6104,american (traditional)
6105,chinese
6106,chinese
6107,american (traditional)
6108,mexican
6109,american (traditional)
6110,american (traditional)
6111,chinese
6112,chinese
6113,canadian (new)
6114,mexican
6115,chinese
6116,mexican
6117,american (traditional)
6118,italian
6119,chinese
6120,chinese
6121,american (traditional)
6122,italian
6123,american (traditional)
6124,italian
6125,american (traditional)
6126,mexican
6127,italian
6128,american (traditional)
6129,japanese
6130,american (traditional)
6131,american (traditional)
6132,chinese
6133,american (traditional)
6134,italian
6135,american (traditional)
6136,italian
6137,american (traditional)
6138,american (traditional)
6139,mexican
6140,chinese
6141,chinese
6142,japanese
6143,american (traditional)
6144,italian
6145,japanese
6146,american (traditional)
6147,mexican
6148,american (traditional)
6149,chinese
6150,american (traditional)
6151,american (traditional)
6152,mexican
6153,chinese
6154,american (traditional)
6155,american (traditional)
6156,chinese
6157,italian
6158,american (traditional)
6159,chinese
6160,american (traditional)
6161,american (traditional)
6162,italian
6163,chinese
6164,american (traditional)
6165,chinese
6166,japanese
6167,chinese
6168,mexican
6169,american (traditional)
6170,american (traditional)
6171,american (traditional)
6172,italian
6173,mexican
6174,italian
6175,american (traditional)
6176,italian
6177,american (traditional)
6178,chinese
6179,american (traditional)
6180,mexican
6181,mexican
6182,italian
6183,mexican
6184,italian
6185,mexican
6186,chinese
6187,chinese
6188,italian
6189,mexican
6190,american (traditional)
6191,italian
6192,italian
6193,american (traditional)
6194,mexican
6195,mexican
6196,mexican
6197,american (traditional)
6198,american (traditional)
6199,american (traditional)
6200,mexican
6201,american (traditional)
6202,italian
6203,chinese
6204,american (traditional)
6205,american (traditional)
6206,mexican
6207,mexican
6208,japanese
6209,italian
6210,american (new)
6211,italian
6212,chinese
6213,italian
6214,american (traditional)
6215,american (traditional)
6216,italian
6217,italian
6218,american (traditional)
6219,mexican
6220,chinese
6221,american (traditional)
6222,chinese
6223,chinese
6224,american (traditional)
6225,american (traditional)
6226,american (traditional)
6227,mexican
6228,japanese
6229,american (traditional)
6230,chinese
6231,mexican
6232,mexican
6233,mexican
6234,mexican
6235,chinese
6236,italian
6237,mexican
6238,italian
6239,american (traditional)
6240,mexican
6241,chinese
6242,chinese
6243,american (traditional)
6244,mexican
6245,chinese
6246,american (traditional)
6247,american (traditional)
6248,chinese
6249,italian
6250,american (traditional)
6251,italian
6252,american (traditional)
6253,japanese
6254,mexican
6255,italian
6256,mediterranean
6257,italian
6258,chinese
6259,chinese
6260,american (traditional)
6261,american (traditional)
6262,american (traditional)
6263,american (traditional)
6264,italian
6265,mediterranean
6266,american (traditional)
6267,chinese
6268,canadian (new)
6269,chinese
6270,american (traditional)
6271,chinese
6272,chinese
6273,italian
6274,italian
6275,american (traditional)
6276,italian
6277,italian
6278,italian
6279,chinese
6280,american (traditional)
6281,american (traditional)
6282,mexican
6283,mexican
6284,mexican
6285,american (traditional)
6286,american (traditional)
6287,mexican
6288,american (traditional)
6289,chinese
6290,american (traditional)
6291,mexican
6292,japanese
6293,mexican
6294,american (traditional)
6295,american (traditional)
6296,italian
6297,chinese
6298,mexican
6299,italian
6300,italian
6301,american (traditional)
6302,american (traditional)
6303,japanese
6304,mexican
6305,mexican
6306,mexican
6307,italian
6308,american (traditional)
6309,chinese
6310,american (traditional)
6311,american (traditional)
6312,chinese
6313,mexican
6314,mexican
6315,italian
6316,mexican
6317,american (traditional)
6318,american (traditional)
6319,italian
6320,american (traditional)
6321,mexican
6322,american (traditional)
6323,american (traditional)
6324,mexican
6325,chinese
6326,chinese
6327,italian
6328,italian
6329,mexican
6330,american (traditional)
6331,chinese
6332,american (traditional)
6333,chinese
6334,american (traditional)
6335,chinese
6336,mexican
6337,american (traditional)
6338,japanese
6339,chinese
6340,american (traditional)
6341,american (traditional)
6342,american (new)
6343,mexican
6344,italian
6345,chinese
6346,mexican
6347,italian
6348,chinese
6349,american (traditional)
6350,japanese
6351,american (traditional)
6352,italian
6353,japanese
6354,italian
6355,american (traditional)
6356,chinese
6357,italian
6358,american (traditional)
6359,italian
6360,mexican
6361,american (traditional)
6362,mexican
6363,american (traditional)
6364,italian
6365,italian
6366,japanese
6367,american (traditional)
6368,american (traditional)
6369,chinese
6370,american (traditional)
6371,mexican
6372,american (traditional)
6373,chinese
6374,american (traditional)
6375,mexican
6376,american (traditional)
6377,mexican
6378,american (traditional)
6379,american (traditional)
6380,mexican
6381,american (traditional)
6382,chinese
6383,american (traditional)
6384,mexican
6385,american (traditional)
6386,american (traditional)
6387,chinese
6388,american (traditional)
6389,italian
6390,italian
6391,american (traditional)
6392,american (traditional)
6393,american (traditional)
6394,chinese
6395,italian
6396,italian
6397,mexican
6398,american (traditional)
6399,mexican
6400,american (traditional)
6401,chinese
6402,italian
6403,japanese
6404,american (traditional)
6405,mexican
6406,mexican
6407,chinese
6408,chinese
6409,mexican
6410,american (traditional)
6411,mexican
6412,italian
6413,chinese
6414,japanese
6415,italian
6416,american (traditional)
6417,mexican
6418,italian
6419,italian
6420,chinese
6421,american (traditional)
6422,mexican
6423,chinese
6424,italian
6425,mediterranean
6426,chinese
6427,italian
6428,american (traditional)
6429,american (traditional)
6430,italian
6431,chinese
6432,american (traditional)
6433,japanese
6434,italian
6435,italian
6436,mediterranean
6437,italian
6438,american (traditional)
6439,mexican
6440,american (traditional)
6441,chinese
6442,italian
6443,mexican
6444,chinese
6445,american (traditional)
6446,american (traditional)
6447,mexican
6448,american (traditional)
6449,japanese
6450,mexican
6451,italian
6452,american (traditional)
6453,american (traditional)
6454,italian
6455,american (traditional)
6456,american (traditional)
6457,italian
6458,chinese
6459,american (traditional)
6460,american (traditional)
6461,american (traditional)
6462,american (new)
6463,chinese
6464,american (traditional)
6465,chinese
6466,american (traditional)
6467,chinese
6468,italian
6469,italian
6470,italian
6471,chinese
6472,japanese
6473,chinese
6474,mexican
6475,mexican
6476,mexican
6477,japanese
6478,american (traditional)
6479,american (traditional)
6480,chinese
6481,mexican
6482,american (traditional)
6483,american (traditional)
6484,american (traditional)
6485,american (traditional)
6486,american (traditional)
6487,mexican
6488,mexican
6489,mexican
6490,japanese
6491,american (traditional)
6492,italian
6493,italian
6494,chinese
6495,italian
6496,italian
6497,american (traditional)
6498,mediterranean
6499,italian
6500,american (traditional)
6501,american (traditional)
6502,mediterranean
6503,american (traditional)
6504,italian
6505,chinese
6506,american (traditional)
6507,chinese
6508,american (traditional)
6509,chinese
6510,chinese
6511,mexican
6512,american (traditional)
6513,american (traditional)
6514,chinese
6515,chinese
6516,mexican
6517,american (traditional)
6518,italian
6519,american (traditional)
6520,chinese
6521,american (traditional)
6522,american (traditional)
6523,american (traditional)
6524,mexican
6525,american (traditional)
6526,japanese
6527,american (traditional)
6528,american (traditional)
6529,american (traditional)
6530,american (traditional)
6531,american (traditional)
6532,american (traditional)
6533,chinese
6534,italian
6535,chinese
6536,japanese
6537,italian
6538,mexican
6539,american (traditional)
6540,italian
6541,american (traditional)
6542,italian
6543,italian
6544,mexican
6545,mediterranean
6546,american (traditional)
6547,chinese
6548,italian
6549,american (traditional)
6550,italian
6551,american (traditional)
6552,chinese
6553,american (traditional)
6554,mexican
6555,chinese
6556,american (traditional)
6557,chinese
6558,american (traditional)
6559,mexican
6560,italian
6561,american (traditional)
6562,italian
6563,american (traditional)
6564,mexican
6565,italian
6566,american (traditional)
6567,italian
6568,chinese
6569,american (traditional)
6570,italian
6571,american (traditional)
6572,american (traditional)
6573,japanese
6574,american (traditional)
6575,chinese
6576,chinese
6577,italian
6578,american (traditional)
6579,mexican
6580,american (traditional)
6581,american (traditional)
6582,american (traditional)
6583,mexican
6584,italian
6585,american (traditional)
6586,american (traditional)
6587,american (traditional)
6588,italian
6589,american (traditional)
6590,american (traditional)
6591,japanese
6592,mexican
6593,american (traditional)
6594,mexican
6595,mexican
6596,chinese
6597,chinese
6598,chinese
6599,chinese
6600,italian
6601,american (traditional)
6602,chinese
6603,chinese
6604,american (traditional)
6605,american (traditional)
6606,american (traditional)
6607,mexican
6608,chinese
6609,italian
6610,italian
6611,japanese
6612,italian
6613,chinese
6614,american (traditional)
6615,american (traditional)
6616,american (traditional)
6617,mexican
6618,american (traditional)
6619,japanese
6620,chinese
6621,mexican
6622,american (traditional)
6623,chinese
6624,american (traditional)
6625,american (traditional)
6626,american (traditional)
6627,american (traditional)
6628,italian
6629,chinese
6630,mexican
6631,american (traditional)
6632,chinese
6633,american (traditional)
6634,american (traditional)
6635,italian
6636,american (traditional)
6637,american (traditional)
6638,chinese
6639,italian
6640,italian
6641,mexican
6642,american (traditional)
6643,american (traditional)
6644,american (traditional)
6645,american (traditional)
6646,mediterranean
6647,mexican
6648,chinese
6649,italian
6650,american (traditional)
6651,mexican
6652,japanese
6653,mexican
6654,mexican
6655,chinese
6656,mexican
6657,japanese
6658,american (traditional)
6659,italian
6660,american (traditional)
6661,american (traditional)
6662,american (traditional)
6663,italian
6664,american (traditional)
6665,american (traditional)
6666,american (traditional)
6667,american (traditional)
6668,mexican
6669,mexican
6670,chinese
6671,mediterranean
6672,american (traditional)
6673,chinese
6674,american (traditional)
6675,american (traditional)
6676,american (traditional)
6677,american (traditional)
6678,chinese
6679,japanese
6680,american (traditional)
6681,mexican
6682,mexican
6683,american (traditional)
6684,italian
6685,chinese
6686,american (traditional)
6687,italian
6688,japanese
6689,chinese
6690,american (traditional)
6691,italian
6692,chinese
6693,chinese
6694,american (traditional)
6695,mexican
6696,american (traditional)
6697,italian
6698,chinese
6699,italian
6700,italian
6701,american (traditional)
6702,american (traditional)
6703,chinese
6704,american (traditional)
6705,american (traditional)
6706,american (traditional)
6707,italian
6708,chinese
6709,italian
6710,italian
6711,japanese
6712,mexican
6713,mexican
6714,american (traditional)
6715,italian
6716,chinese
6717,american (traditional)
6718,mexican
6719,chinese
6720,american (traditional)
6721,mexican
6722,mexican
6723,chinese
6724,american (traditional)
6725,american (traditional)
6726,american (traditional)
6727,chinese
6728,chinese
6729,chinese
6730,chinese
6731,american (traditional)
6732,american (traditional)
6733,mexican
6734,american (new)
6735,american (traditional)
6736,american (traditional)
6737,american (traditional)
6738,italian
6739,chinese
6740,chinese
6741,chinese
6742,american (traditional)
6743,italian
6744,american (traditional)
6745,chinese
6746,mexican
6747,mexican
6748,american (traditional)
6749,chinese
6750,mexican
6751,american (traditional)
6752,mediterranean
6753,chinese
6754,mexican
6755,american (traditional)
6756,mexican
6757,american (traditional)
6758,american (traditional)
6759,chinese
6760,italian
6761,american (traditional)
6762,chinese
6763,mexican
6764,italian
6765,italian
6766,mexican
6767,mexican
6768,italian
6769,chinese
6770,american (traditional)
6771,american (traditional)
6772,canadian (new)
6773,american (traditional)
6774,american (traditional)
6775,american (traditional)
6776,italian
6777,italian
6778,mexican
6779,american (traditional)
6780,american (traditional)
6781,mexican
6782,american (traditional)
